2," 食物質量般，但服務很差    已經在餐廳用餐了近兩個小時，點了 3 道主菜，唯的問題是我們多次要求加油，我們從服務員/女服務員那裡得到的唯回應是等下，請耐心等待但只是加油次    當我終於不耐煩地向她要水時，女服務員惡狠狠地看了我們眼    下次不會再來了，我想這對他們來說並不重要      Average food quality, bad service though    Have been dinning in the restaurant for almost two hours, ordered 3 maincourses, only thing was that we asked several time for refueling the water,and only response we got from the waiters/waitress was Hold on, kindlywaited but only been refueled once    The waitress gave us a mean look when I finally asked her impatiently forwater    Would not come back next time, and I guess it doesnt really matter to them"
2,書店已不及之前多！而且不是24小時營業了
2,"新規劃的可釣魚區域太少，明顯不夠部分釣魚平臺上方有樹木無法做釣  A,B兩池是兩個長型的池塘，只規劃兩池短邊相接的橋兩側可釣魚，是會讓經過的人與釣客發生更多的糾紛，且規劃的可釣區域是面東西向，上午左側面光，水面反光無法坐釣，釣客都擠到右側，下午則相反，人都擠到左側唉～既然要規劃釣魚區為何不能更加體貼民意呢？"
2,在此空氣好又涼爽是個運動非常好的地點
2,没樹蔭      沒樹蔭
2,很多人朝拜，宮殿莊嚴，香火鼎盛
2,就本地台北多年的music livehouse，但似乎空間環境設備沒有跟著時間改善，地板永遠坑坑疤疤，演出時天花板的電扇還有陣陣吱吱喳喳的聲音其實這就跟台灣路邊老攤老店樣，剛起家時可能沒什麼錢搞環境，久了口碑出來客人多，環境還是數十年同日的狀況，維護滿糟的問題依舊
2,情人坡名字是挺浪漫的，但當人數多時，其實也沒什麼浪漫可言了，特別是旁邊還有賣香腸的阿伯如果是經過想看個夜景是滿推薦的，但如果是想要浪漫的情人相處還是另外找地方吧~
2,以前可以走，可以躺，現在為了牛，全部封起來！
2,人太多擁擠，就因為人多生意好，品質不穩定
3,小土地廟，小公園，和土地公打招呼，城市裡歇腳的地方
3,有感覺到它的蛻變，但作為首都的首善地點，加油改善的地方很多
3,餐點好吃，文物保存良好，值得再次光臨！
3,南門於1998年被指定為國家級古蹟，的南門只剩下基座部分  麗正門
3,南北乾貨应有盡有      南北乾貨應有盡有
3,台北生命進化ET銀行博物館沒有像台灣博物館經常報導的那樣入口便宜20ntd如果您有孩子，可能值得遊，那裡有恐龍骨骼關於銀行的部分很無聊      Musée sur lévolution de la vie ET de la banque de Taïpei Aucun rapport commesouvent dans les musées taïwanais  lentrée est peu cher 20ntd Peut valoirle détour si vous avez des enfants il y a des squelettes de dinosaure Lapartie sur la banque est ennuyeuse
3,花卉很多，只要有時間慢慢逛，還會有價格驚喜
3, 建議起使用語音導覽，不過隨便看看也不錯！！            !!
3,風吹草低見神戶和牛  不知道為什麼很多路線封起來，很多地方都去不了，環形步道淪為單線去回道
3,夜景不錯，但傍晚蚊子很多，要帶防蚊液
3,聽說是名勝  但是拍不出美感，電線桿跟路樹擋住視線  這就是城市內跟比較偏僻的地段差異吧  其實能有這樣規模已經算蠻厲害的
3,沒有花的季節沒甚麼好拍
3,到訪日為 2022 年九月 25 日早晨五點半，陰雨，來參加 2022 年的舒跑杯路跑賽
3,有些地方在施工很吵，有些地方有點不堪
3,買舊貨的好去處，要能識貨和講價技巧，也許能以便宜價格買到所需，衛生環境沒有現代化，也許缺乏整體管理所致
3,不同的角度，不樣的感受
3,太擠又是在地下室，消防安全頗有疑慮
4,瓶蓋工廠&鹿點咖啡店吧台整體造型設計理念很棒！很美～
4,萬華很古老的廟宇傳統性意義非常大
4,場地雖不是大，卻麻雀雖小五臟俱全其中有楊教授創作的12轉折，非常精采
4,整館有冷氣，氣氛很緩慢，喝下午茶剛剛好~
4,有藝術的氣息，也是個小資或個人小型工作室的文創聚落
4,書籍分類與種類能方便閱覽
4,上去的路好騎，視野很好，夜景美
4,夜晚很放浪漫，晚上在這兒散步跑步騎車，很舒服～
4,大崙頭尾山是適合走登山步道的好地方，上坡階梯不常走的人中間休息兩次就可以走完
4,自行車步道，目前整修中，聯接竹圍捷運站，休閒好去處
4,古蹟名所定要來造訪  台灣200年來的痕跡
4,很棒的地方，停車場旁邊就是登山步道入口往七星山東峰主峰，也有公車直達這裡，停車場下方還有販賣部，賣飲料與食物，給登山下來的人補充能量
4,特色古建築，但附近難停車，建議可賣周邊商品
4,太晚到，就關門!但2018，02，01年貨大街開始，迪化街:熱鬧
4,在捷運麟光站附近的小山  適合秋冬時節揪朋友起去爬山看美景  坡度有點斜，但不至於難爬，適當保持社交距離的時候，可以稍微把口罩摘下，呼吸下大自然的空氣樹林花草散發出來的芬多精，聞起來心曠神怡
4,風大雨大還是不建議到此，也不適合家庭旅遊，是網美拍照的絕妙景點，但還是要注意安全
4,霖澤館後方有美麗的生態水池，水池旁的公共藝術作品---知識園作品說明：知是智慧識是學習，知識是種積極的能量，獲得知識背後的動力，也許是助人，也許是端正法紀，這都是激勵學生學習的正面能量作品以知之字形投影為元素，隱約中如知字的草書代表的是求知精神與明白的境界，勉勵法學院的學子們，體察社會，以法律專業服務社會伸張正義
5,好多藍雀在慈惠堂起登5分鐘就有了
5,很棒的日式建築，維護的也很好
5,車水馬龍的路口旁可以短暫放鬆的地方
5,歷史悠久的朝代畫郎，超過三十多年的畫廊！屹立不搖的老畫廊！有定的水準；才能在競爭激烈同業下存活下來
5,此藝術空間在合作金庫2樓，初次造訪感受到寬敞的展示空間，現正展出的非畫廊展覽 | 塊骨頭如何是精神的存在？－張乃文個展  展 期2022/05/28-07/23，質量很不錯，值得推薦
5,氛圍很棒，周遭東西很好吃
5,士林官邸公園2022秋季蘭花展
5,有免費的好茶喝，最好帶自己的杯子  能裝熱的~
5,布種類繁多價格尚可適合來逛
5, 我沒有期望或研究，但它很棒  有很多吃飯的地方和很多咖啡館，所以我覺得你可以在個讓你覺得路過的地方吃飯喝咖啡  而冰蘇三兄弟是唯家從早上開始就人滿為患哈哈哈哈                                      
5,超美的~ 很推薦情侶約會來這邊~
5,"個有方便的停車場的地方,不過開始的路段左右兩邊都很多樓梯,不常運動的話來會走得很厭世,步道沿路也有廁所,算規劃的還不錯"
5,過去聚集青草藥材店的條短巷子  附近是鬧區 不妨走走
5,行天宮又稱恩主公廟，在台北松江路是總廟，在三峽和北投也有恩主公廟，俗稱分廟這裡以前有拿香的時候是鼎盛時期，到處人山人海，尤其是觀光客是必來景點現在為響應政府政策，取消拿香參拜，人潮稍為少了點，但還是很多，只是沒那麼擁擠這裡香火鼎盛，收驚是這裡的特色，大約來此拜拜的人百分之80的人都會收驚保平安虔誠敬拜，關聖帝君顯靈事件屢見不鮮，因此香火才會如此鼎盛創辦人的五大志業，勸人為善，教人孝道，助人行善之心，改善社會風氣助益很大
5,實現人世間的公平正義，讓這人世間多個你的存在，而多分好的力量
5,大大草原可以帶狗來散散步旁邊有小河流，進去裡面還有連著內湖山線，內湖隱藏美麗天地
5,有松鼠 大自然 至聖先師雕像 適合休閑的好地方
